# General
## Title
### Hydropower Inflow (Reservoir); data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### ERA5
## Date
### 2025-06-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MWh
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### Hersbach, H.; Bell, B.; Berrisford, P.; Hirahara, S.; Horanyi, A.; Munoz-Sabater, J.; Nicolas, J.; Peubey, C.; Radu, R.; Schepers, D.; et al. The ERA5 global reanalysis. Q. J. Roy. Meteor. Soc. 2020, 146, 1999-2049, doi:10.1002/qj.3803
## Temporal extent
## Begin date
### 2007-12-31-0000
## End date
### 2008-12-22-0000
## Temporal resolution
### 7 days
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Bidding Zones Onshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL00,AT00,BA00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,ME00,MK00,NOM1,NON1,NOS1,NOS2,NOS3,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SK00,TR00
2008-03-10,63735.242227168645,7691.320951823009,102992.24340180708,43077.88094228631,85367.5868441374,15755.105663768903,7505.68595981084,205503.7772796733,168038.91538724926,209112.5457469335,47092.53735088191,42447.77022275888,23912.982643339128,22841.201390419865,35361.6249181366,151615.80812311685,7321.928214997018,3512.5305014048204,1019.1805086515728,16695.625773861033,23728.144740879285,93553.02772771406,124773.71446173244,121220.13482337804,496457.009408817,0.0,1233.3492505635943,94666.90045316608,66128.30157570717,29731.229079608554,74508.88431453859,375646.27843953366,245200.8074210744,37379.70270286826,1327.0819312975732,785947.5401039282
2008-03-17,107733.59735068354,7930.10568895545,137179.14848149987,44251.692301426825,80613.08893614654,16361.66690926444,8282.815041717075,207952.10823488203,155709.1466338272,262239.49839400366,46789.72929921507,105460.32258823328,23467.21288721805,25027.346403483087,41464.98776928921,155875.00374429242,7262.167129478424,3824.848539670696,937.5701780063428,45418.80281835875,23288.8345317773,48443.63287913562,127485.37997890628,110642.18809750766,256568.3999645704,0.0,1112.8910050646084,115347.79673830756,61791.75207647673,29659.334055576222,63161.05529181522,258207.06937412187,206292.39322597667,36881.54158136399,1303.9874810097774,792633.8941188514
2008-03-24,118393.4894143606,5809.444691604896,127856.58324725006,37308.75431587612,79972.56215487812,14558.491456811002,8342.468886713665,212689.1459511481,156328.25269506886,243428.16729700184,51672.51276897272,97448.00617544928,24413.315490419704,25213.23326366775,44035.51374852997,147276.28418549645,7511.665898371204,3588.1527743728707,859.1715070125277,47294.93470376132,21780.693770125563,35985.26171828848,122174.81476134348,115311.27139201286,258473.9437826814,0.0,998.299626481946,108522.15331577156,57700.73126055892,29500.40625283364,59641.15978929479,239136.06645747204,191338.9854287312,34539.98772209295,1368.4240990914006,792354.023864945
2008-03-31,116723.8829108926,6279.081431957079,125435.11943017262,44881.42183598259,111077.46919866573,13649.711238350668,7161.272382192859,218233.99474705107,180985.1803653428,249440.55303778284,62376.786691236666,81000.8124053516,24376.895422171707,24929.20852361165,45640.10982100777,134695.98217211475,7581.8732909194305,3460.7054868847868,854.4991568942578,35957.746519965614,24591.676253227004,64140.650086918096,127231.31356073589,120414.26189520097,387256.8378549088,0.0,1149.2454044080905,96664.83561655977,65975.91791717499,27611.81013837319,73979.67763819991,295866.3061842489,225389.7331121761,36167.858894661615,1341.325106745436,796993.6856107742
2008-04-07,89949.05127282889,11616.621396178429,125133.28689930058,52685.22995488362,116424.98574887872,11870.15725930184,7609.666135352919,272414.9006145958,221717.08314144923,225705.90772870785,59839.84763567796,95034.82168751002,22440.39221019185,25269.79648673463,46598.46038045732,157839.87142298766,6894.186293080943,3452.7370345566605,453.2930923454081,26469.185080383453,24062.340566097417,55378.65493871087,117493.95216954376,124708.30162166728,278897.1302176499,0.0,1311.2529913066787,159337.8725688219,74920.57007643524,26425.426410063363,72198.93378788995,308425.01874752424,254368.02809736828,35213.86684887991,1447.295541237785,742372.2512381981
2008-04-14,86355.61024893132,15314.84656937927,127481.11710083437,55673.78192316581,174290.32336790286,12497.229994112988,7882.881101903555,448041.9210209077,244361.2908157316,342015.4437492785,57618.361138889406,101552.4777400355,21169.444635783344,24607.143197532107,52091.39616058364,178885.71832882997,6260.775660956943,3402.683730089821,419.2518570095917,29595.53789580737,26238.50481279046,67202.44122156047,124122.32432648944,122251.73957142873,260014.69990949245,0.0,1359.6874819410964,248567.26046308,69743.57257837974,24297.16661905661,74326.65984443326,391978.7854909339,283769.19050699094,34163.143918092304,1503.3828781503137,690789.7551446359
2008-04-21,84007.19201429041,21345.209330227728,120512.36734097044,65142.14314244283,301067.2036644982,12927.5354460117,8388.814782622589,388582.4407157139,308890.4728046558,319568.96901348385,56520.41642921991,88307.66688402514,20466.39493271751,23820.51220319305,51385.40302831298,186150.7289552336,5834.424500306419,3137.5723549680874,428.57461878315735,20492.99064552244,25791.974619795,132272.4231979713,120020.40089020776,215682.04476086795,527897.0338560774,66219.8453819307,1265.7724536816563,215784.15584834383,71557.05652616538,22814.7470222722,91939.59641179998,1150081.4352010072,391751.13608760544,31661.548511232704,1471.9487881931009,666956.7565291501
2008-04-28,74756.19874979857,29197.054609051644,108380.04601874675,65674.40526683959,360423.411111948,11844.361909268631,7378.798632506576,323619.1934380016,814252.8085629166,307111.3085407568,53743.20389773447,78592.29946158263,20090.29618213785,21374.923972257155,42476.54693615382,209626.5715289116,5384.080953769034,3054.4657966329983,449.83673797794086,15201.374315106194,23300.56914787068,399929.2351875272,311119.2353616577,377570.3182432638,1234084.3766528328,331237.819870574,1296.565425539661,189611.7301087775,77725.64330192823,20547.37883727468,825893.1551524736,2064543.1903021927,434395.4491126502,28260.288716424107,1413.4531374211438,653315.0207346195
2008-05-05,68489.24580133602,35637.692550956934,103213.84724347932,63582.11068864191,624130.2375657288,11086.907325218834,9177.741570736453,435941.7250555517,829331.4914743627,374503.0094421517,52424.18289461215,59144.829024731385,19513.282466796245,17116.007295110914,38159.24815043882,236224.7970805956,5015.164885352212,2918.8475901631336,465.2254851567848,14858.824996726686,26590.759401099567,618122.478287917,333353.01103047555,475202.1854617802,2179145.8142343266,1026755.928550628,1285.0249731609367,156009.86606361016,77389.43707145487,18054.597115255463,795955.7790918014,2308934.7252214137,423806.0962806548,23694.20212472215,1322.129003066627,653453.7425995787
2008-05-12,67112.83423362944,55427.00456932589,90460.5050155938,54175.68161943227,663410.0772560987,11316.256325449514,9658.476873376663,455239.3328932836,718327.7772586405,403934.4386912615,47115.2322566474,45069.61291767498,19098.031758289868,15924.759681427142,40583.00150249299,266883.5053635584,4924.018375720303,4056.5864847241673,513.1771782531905,13813.268615874436,23494.28371839912,436507.2953751352,262473.0701297994,428670.3006119033,1901911.792387144,875251.8215899921,1236.47930875,163541.03209318063,80648.39331897188,15455.692629650124,462283.0226957584,2240812.3820535988,431710.0601344319,22104.622190616938,1260.5283625966265,642492.1269648478
2008-05-19,65866.57795005347,49650.320366746615,95162.9216134908,47775.89378529567,670876.4057117162,13053.622623339535,8688.05947912051,707701.8664878762,717352.94979522,421734.8968634917,46564.565677397055,72487.83753692341,18545.187333862712,14475.935535801247,44909.03780086503,306369.7130509143,4877.755713140046,4675.63568747744,453.2478806516496,14411.003769035487,21753.87718635947,458945.1646194668,352292.7286462926,430708.5848868418,1853324.4686974224,737331.2223595856,1161.409276539141,171207.78760860715,83509.28149644489,14073.457707156098,780648.7140913507,2393943.335513206,379133.3911276172,20929.688226090293,1382.160337388319,609226.4173156909
2008-05-26,60293.33474014991,92239.3256560437,76876.02403278617,44726.74762566421,823113.9995759571,9907.667171052648,11883.405639922865,889992.1868814386,518200.99856266106,460188.7360930415,46332.69254525346,38325.91487444193,18618.007566700948,14707.91649773689,39896.44994341554,340397.3683889233,5018.052290672861,4653.190532499363,670.4141786591584,11609.469389881846,20295.438299465648,686134.467162184,700699.9680463388,528449.8432823998,2368553.757902389,1381526.027951067,1032.0291815023195,208265.8776749344,79416.14379474218,14581.567038261925,1138746.3942415242,2160143.565182788,339349.5955569436,19496.857044711112,1236.7481872927087,571816.3617917832
2008-06-02,61674.00731132433,95764.68904418228,70937.1192823603,50376.92529814812,789027.451704664,12630.656575667132,13279.57813166852,755500.1416720678,398140.5917795008,466992.7938791566,44423.21742072324,99349.3835130261,17616.700352170217,12410.124042132577,35603.77372394667,359389.5342197636,4860.38487312672,4903.293234079029,566.3983935317464,11423.092079752205,20537.902352419165,700491.7771883181,939323.8814477508,528680.7390567304,2476250.7958407192,1452811.669313722,905.7890682265188,137766.93717101208,77642.96332173473,13535.46458149298,1300232.571630138,1733690.1179786865,261727.98352572368,15991.730949943909,1273.2503532489204,528985.054850238
2008-06-09,65867.28530761847,80931.15739502951,73194.52002550465,51017.16081982266,819653.6521743616,12358.941804442327,11953.477540596372,671891.7793418086,302305.9799557488,446355.5332824514,41465.86670140892,123416.5875177524,17118.339257369968,12166.768646694669,33687.20519978641,366602.27856658056,4830.937230459794,4754.360317811881,562.6053116573298,14266.295626319368,19275.94385228175,626680.8811162667,856879.0010475583,510645.8225231211,2155889.89570711,1278665.450797476,804.646710619283,123326.39766447632,78190.87175165946,13491.99774757357,1124958.974507448,1540601.7087957882,229143.7758660354,14082.976196860838,1299.5476166051883,509858.0796997208
2008-06-16,55181.18216575967,92797.74780956484,63061.27996199387,39960.10761043637,851791.9781291418,10145.68127540148,13193.226528174995,550909.7164810733,305629.9747722966,431828.5668206989,41687.89281737263,98400.82292699403,17147.000291129767,12175.355423975288,31425.12476935091,378449.1649656388,4985.347891728077,4457.429702058129,605.2075926711802,9509.367694601564,13817.307822922585,553407.9339217428,920047.5509179286,507136.8789795663,2081461.4555808527,1263046.8901310964,737.3781863627129,112998.14083855745,78062.7429069539,14105.58214634489,1185730.8253534716,1197682.9037875168,234187.12142385804,14685.227402074152,1218.7596379452111,506965.4997047552
2008-06-23,45895.279178211546,93554.12020989634,57756.14096572898,26224.9684230372,804252.7294766704,8852.581785063037,14453.819497450728,492104.75914047466,329657.88550882443,411238.4118654162,40352.88513272003,56270.650622827765,17521.851860185267,12363.512071819234,29267.463934515126,385669.4043344521,5219.782611889007,4138.700882338796,536.1544986437913,7779.121609845056,11070.19563497485,478011.1970535651,907714.4199627388,483242.1181186552,2120535.2875148403,1172504.468473623,701.0935883128354,95690.11442480104,75927.23328585304,15503.70534705513,1133509.4124857169,989464.9701200956,234515.12093494667,14883.616508050143,1142.9855359585538,552729.6883653547
2008-06-30,33167.8162311172,92581.73913663652,55198.50033003153,15101.942727197007,795040.9676732686,11539.286604811936,14160.847850185257,461068.0519896305,308393.47442789894,369816.96884227206,36871.6063216343,40704.7498152672,17405.616183103702,12088.356156428,28215.14768772097,382592.7084468273,5233.588214571384,3996.283212179154,502.5155774282216,5046.694048204398,8276.201946957424,320064.3306070357,878828.3773337156,337369.9438804263,865081.8686687812,782361.049929331,643.9051744857551,82100.57348697406,75666.49770147468,16048.24852793349,1013122.0378857496,930808.1606275738,232687.75391245552,14149.702670929151,1145.628411855689,557001.5628289317
2008-07-07,27603.632749995577,91068.02711457686,53691.28437169295,9738.616894635355,792887.303842151,12146.434300009512,12443.664643105609,440251.3217749666,271548.1138471031,336381.733275822,34664.229692585024,39527.27502325108,17298.85467395286,11119.734240047925,26169.552888463524,387024.87640641263,5247.780895742634,3516.007943072168,490.1245220983117,4337.873379867788,6769.723992408601,230407.25318243008,771646.8406106528,264360.6092356534,890053.2704835753,688121.4655628845,779.5923807576582,68367.49980896636,74236.77722064524,16494.305539915706,958635.1758565648,742124.4628193062,225732.64221651,16794.444206905642,1173.987705837647,556749.4070376075
2008-07-14,19726.393606919715,93941.80586817666,53338.5173934123,8394.633532990025,717040.311892832,12666.20061902062,11490.887192328428,429789.59619811823,285682.5720517988,282481.46896695514,32868.664677382825,42259.97677935389,17203.01241993713,10737.70196983442,24929.72222894508,383537.72384498606,5163.320145137182,3224.0538074442584,419.1487812556415,3162.9666708608106,5935.998976199385,264283.67093374045,724941.4544805902,280132.9338431016,1143788.9801271397,865372.0017613122,839.0630810580566,58022.06322189659,69228.22585706608,15575.499040230718,945470.9074708114,703755.2719349391,228083.61959600844,16945.762747026496,1429.8506095146886,558378.8422958413
2008-07-21,31389.677445337,94974.29655521525,65958.91722087386,12563.572599691151,676853.947970226,12796.144949975587,13042.077054800277,400924.5770179095,288730.4758088963,230270.66183107265,31533.1494678284,49781.236764960544,16919.402497945808,9922.148785616895,23679.28234841044,367073.1184631867,5138.796476631263,2980.870426693644,475.1537370527934,3702.594094860162,6259.692104089026,173267.01188336327,658750.750990017,149893.80819443404,732449.800962801,533844.2350789662,1326.0461760198143,53540.05770155132,81942.43449435222,14402.18880411794,695127.1352208817,575399.5100643049,202368.3921517587,15039.800925344542,1614.1324442066136,563536.1796187873
2008-07-28,28759.76247450472,92578.52866147304,61124.32633549531,10579.706189673032,590568.7829473737,12122.700551762018,14317.18734569678,375297.1713500794,210751.89858360737,232596.5347373497,30683.13251568753,45930.48305913396,16975.276883428956,9970.635590947732,21275.388435327062,346834.3590334984,5037.105089384214,2846.423014537944,647.1641227964519,3380.576343073082,5793.79218668856,198355.7044521932,573069.698175455,188568.21487628543,431535.8969172805,456111.053212305,1038.8322688695189,51669.47104039881,76949.1840201692,14810.42227034292,498616.4479328831,529609.5330494938,195383.32934617865,13497.770307127095,1511.8678426703127,570456.050441285
2008-08-04,27026.02820166251,85205.41483127966,58619.37895356776,10261.002224234786,603158.270195849,12119.823043237206,13327.028041444206,366475.9940017315,236759.21063446955,220038.86365502657,31117.36577104759,44049.730212333816,16683.717624086432,10500.096101066854,19872.90870954646,331270.46945490973,4845.683708540272,2763.9121174699403,589.9449133649522,3982.962330187369,5894.843841748136,180117.44754966153,444440.238617016,251764.1555727503,598435.5678521921,408480.510102714,965.1431824470758,50431.331589075264,71443.40389550597,14875.538413031598,416270.36462364,545674.8276871999,232255.92332288128,17308.445975856874,1460.0885305830843,576552.1064119902
2008-08-11,22645.755954270608,81280.65064421405,56691.03998863222,7340.716383571846,533735.330706745,12065.964245723906,11927.786078717514,343491.1981685248,289658.8072355144,212634.2311831169,31146.02986056223,40857.73092256151,16471.03032193905,9884.277410529969,18360.12117469976,321688.35238881427,4728.351315519334,2710.776659815436,639.9838511796896,4146.678410598782,5028.017482591971,215565.1677960703,425512.6176976332,277334.3340553277,688659.4939111248,384752.55379788345,1449.594038485607,49366.98680610995,61870.92332716677,17295.000185646266,474070.1206916728,541595.1195880655,265910.9164589245,17823.131972637926,1397.9384257245747,573259.0486732998
2008-08-18,17920.188202386922,77055.93052320123,55193.85426320995,5161.67037747293,455639.42088356696,12148.870275887091,11280.812435833082,331616.90913371777,287158.22761290503,204663.7154695365,31146.02986056223,37368.00557242104,16332.17602286818,9485.637973406934,17427.49668786357,304389.9769384132,4664.117298238926,2683.606164887281,562.2382591196985,2516.1738343000347,4583.177222418382,161824.56658865605,388503.574635161,204301.21857097105,622995.1793018446,225314.61176934768,1303.849835854611,47989.59726129037,58162.83390742524,18155.912369263784,500612.9152777292,651432.8796530188,289944.5120862569,18968.83852686781,1173.5171552272302,568514.1042348569
2008-08-25,16315.699261417198,65234.5114260196,55000.20467300743,4193.463469914479,443955.37169855175,12271.551521233696,12221.597394135986,320872.26508037763,316934.2792909624,194898.7525553872,30793.12504911566,33587.6672570151,16281.666118352749,9430.55190714703,16814.20218162097,292427.57428057183,4618.635379612959,2597.4441956262986,291.81430207516365,1687.90307298715,4346.160735189866,202674.2705380337,401150.2482587929,163638.81573527673,413020.4689589894,276171.5364650835,916.9490129828264,49271.49530797552,55875.99003413694,14494.497071199428,442690.56371924095,711529.4313656606,289965.73858891946,18376.80738347094,998.1682670504872,561368.3514765652
2008-09-01,15313.124355842689,56641.232611997606,53975.96615438396,4284.225894468553,459759.8688506852,11873.417617955753,11142.20902917588,313245.33085028984,309458.12073344423,230877.9291017636,30588.421453401104,34492.571141435714,16297.31732206001,9741.689602741522,16418.29410177133,300890.66500007635,4610.59988979525,2414.103758983906,256.41930819288854,1478.2970386150075,3878.409247687672,236259.3359462904,397509.2407054626,217261.26381848563,1128405.651487787,400735.3918509729,855.0152708110961,57139.17901416983,56605.72328439416,17119.49085015619,454910.1869269887,786316.4366553182,330412.4712320422,18741.69500424577,930.2786474417188,568468.6175191241
2008-09-08,16337.882310947787,58925.58427939136,55262.399445856885,4677.607201161844,432555.7422348295,12095.627690524749,10426.69358285272,309920.5644210907,263091.4978034376,280756.49854547874,30680.70665139982,45744.61321761109,16434.834946140116,10316.593007772995,16434.49976341114,301226.5265518964,4664.46994362511,2274.217976723494,235.4187003135701,2782.637678814098,4121.714838502054,145578.58312298756,335414.338287496,184984.2540077321,858369.1925461615,235393.1967911655,761.3063509743412,53185.89772697924,53919.595882321926,13792.666428100712,349249.37580539583,652281.7893021853,305416.5192062254,19664.2609830556,982.9831823696288,564245.4072304753
2008-09-15,26899.02289969236,42379.50561275365,60970.06316803028,8135.967294044438,294553.8895651035,11707.849215946822,7384.08439747059,308673.8000361375,237164.8841404525,229283.1029543449,30494.229119630447,40912.79382747613,14938.706198755974,10044.37418212292,16570.388809655058,267200.45503229165,4028.352763490013,2123.090185036557,313.3494170393715,10247.684095555607,5506.441398285244,140419.0354100569,319520.60841364367,150855.56240252536,492589.5432276077,212875.9453534012,867.7366870058735,64085.096391205625,63225.86985358631,17275.832779808647,349699.99295514345,620589.6495632142,254062.9314262393,19356.12200634857,1281.610978828836,531610.0324313602
2008-09-22,29827.80541665488,32138.276080816,70101.65067364396,26372.023815454297,215629.83325052823,11929.491893127111,6815.427693285731,299235.77478672744,220371.38099258885,204738.6777429453,33634.94440015131,48515.84607572865,13211.957872690256,10018.455078611105,17594.732810170182,253388.24280970768,3597.6557657057374,2205.2208305030363,418.2053400079756,6371.150128180362,8108.796400393001,196828.01954536323,462170.439081305,162891.12567664802,328785.74799522315,279562.1684364413,792.6834802647742,68927.45738731523,62585.65133300487,21174.531284140947,419976.1793238127,616157.115034965,230691.2549677552,15864.4448331793,1182.8680193316177,480334.33758094354
2008-09-29,38718.71386338634,30120.26801064485,82512.48562701938,36695.555919836246,186283.05893234105,12326.413083579491,5987.725799415692,309227.4825319544,228313.4625325429,209047.34977089145,38601.75479987132,54535.92404596947,12652.870072843572,11112.154456629223,18601.098538077506,249230.5316699741,3287.677504269507,2031.02636762122,614.3808055302682,8191.035964780232,9709.559364598928,231267.09129095465,313850.339775959,220120.804142387,609783.094124331,359058.3423283735,798.5262112147284,64911.08137910692,77087.25504753296,22620.46672579799,366755.1326299952,679236.5311090142,270004.84183331655,21311.2873596056,1255.530993999287,470348.0554691733
2008-10-06,30981.910968385684,28798.68527075324,77788.95141607472,22818.07207999703,309900.5656535524,13131.06012716438,6150.060286741981,311713.4846697771,256529.2163552933,206509.58977542885,37975.334811596615,35028.39493091374,12487.112961604646,11824.114357230086,19761.42309388081,244524.10150263447,3239.2616320849024,1997.7548561251097,441.68955934582215,4445.444506217778,9765.674742818876,278059.1773170172,400292.2482575422,226266.54593254608,946368.6243353682,490320.0254370997,690.0736966566001,68557.85083276889,73527.02045840332,20752.315189926045,388713.6344102465,676240.4410359284,263633.3894154916,18938.810109395206,1110.839634224028,477949.4775391501
