# General
## Title
### Wind Power Offshore - Offshore Existing technologies; data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### ERA5
## Date
### 2025-02-13
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW/MW
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### Hersbach, H.; Bell, B.; Berrisford, P.; Hirahara, S.; Horanyi, A.; Munoz-Sabater, J.; Nicolas, J.; Peubey, C.; Radu, R.; Schepers, D.; et al. The ERA5 global reanalysis. Q. J. Roy. Meteor. Soc. 2020, 146, 1999-2049, doi:10.1002/qj.3803
## Temporal extent
## Begin date
### 2008-01-01-0000
## End date
### 2008-12-31-2300
## Temporal resolution
### 1 hour
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Zones Offshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL00_OFF,BE011_OFF,BE012_OFF,BE013_OFF,BG01_OFF,CY00_OFF,DE011_OFF,DE012_OFF,DE013_OFF,DE014_OFF,DE015_OFF,DE02_OFF,DKBI_OFF,DKE1_OFF,DKKF_OFF,DKW013_OFF,DKW11_OFF,DKW12_OFF,DKW14_OFF,DKW15_OFF,DZ00_OFF,EEN1_OFF,EES1_OFF,EEW1_OFF,EG00_OFF,ES01_OFF,ES02_OFF,ES04_OFF,ES06_OFF,ES09_OFF,ES10_OFF,ES11_OFF,FI011_OFF,FI021_OFF,FI022_OFF,FI023_OFF,FR01_OFF,FR02_OFF,FR031_OFF,FR032_OFF,FR03_OFF,FR041_OFF,FR042_OFF,FR04_OFF,FR081_OFF,FR082_OFF,FR09_OFF,FR13_OFF,GG00_OFF,GR01_OFF,GR02_OFF,GR03_OFF,HR01_OFF,IE00_OFF,IL00_OFF,IS00_OFF,ITCA_OFF,ITCN_OFF,ITCS_OFF,ITN1_OFF,ITS1_OFF,ITSA_OFF,ITSI_OFF,LB00_OFF,LT00_OFF,LV00_OFF,LY01_OFF,LY02_OFF,MA01_OFF,MA02_OFF,MA04_OFF,MA05_OFF,MA06_OFF,ME00_OFF,MT00_OFF,NL011_OFF,NL012_OFF,NL013_OFF,NL031_OFF,NL032_OFF,NL033_OFF,NOM1_OFF,NON1_OFF,NOS21_OFF,NOS22_OFF,NOS3_OFF,PL04_OFF,PL05_OFF,PS00_OFF,PT01_OFF,PT02_OFF,RO03_OFF,SE01_OFF,SE02_OFF,SE03_OFF,SE04_OFF,SI00_OFF,SY00_OFF,TN01_OFF,TN02_OFF,TN04_OFF,TN06_OFF,TN07_OFF,TR01_OFF,TR02_OFF,TR03_OFF,TR04_OFF,TR06_OFF,TR07_OFF,TR10_OFF,TR11_OFF,UA02_OFF,UK011_OFF,UK012_OFF,UK02_OFF,UK031_OFF,UK032_OFF,UK041_OFF,UK042_OFF,UK043_OFF,UK051_OFF,UK052_OFF,UK053_OFF,UKNI_OFF
2008-01-01 10:00:00,,,0.0216645161290323,,,,0.0928266666666667,0.151102222222222,,,,0.352391111111111,,0.223730526315789,,,0.1892,0.5148,,,,,,,,,,0.0902222222222222,,,,,,0.764205761316872,,,,,,,,,,,0.497888888888889,,,,,,,,,0.475666666666667,,,,,,,,,,,,,,,,,,,,,,0.20212,,,0.141517777777778,,0.0377777777777778,,,0.204088888888889,,,,,,,0.753066666666667,,,,0.142518518518519,0.277761316872428,,,,,,,,,,,,,,,,,0.0838577777777778,,,0.0851,0.156248888888889,0.240037777777778,0.47526,0.2112,0.847777777777778,,,
2008-01-01 11:00:00,,,0.0213844086021505,,,,0.0743644444444445,0.126973333333333,,,,0.276136666666667,,0.243536842105263,,,0.18145,0.5207,,,,,,,,,,0.111555555555556,,,,,,0.764868312757202,,,,,,,,,,,0.587888888888889,,,,,,,,,0.444444444444444,,,,,,,,,,,,,,,,,,,,,,0.168555555555556,,,0.131197777777778,,0.0448888888888889,,,0.206311111111111,,,,,,,0.7728,,,,0.200493827160494,0.248765432098765,,,,,,,,,,,,,,,,,0.0679483333333333,,,0.0681416666666667,0.179017777777778,0.253283333333333,0.530038888888889,0.191055555555556,0.861,,,
2008-01-01 12:00:00,,,0.0417741935483871,,,,0.0550811111111111,0.0951311111111111,,,,0.21049,,0.208673684210526,,,0.138223684210526,0.463024210526316,,,,,,,,,,0.0761111111111111,,,,,,0.733255144032922,,,,,,,,,,,0.483,,,,,,,,,0.511888888888889,,,,,,,,,,,,,,,,,,,,,,0.127238888888889,,,0.121737777777778,,0.0744444444444445,,,0.232777777777778,,,,,,,0.784888888888889,,,,0.22716049382716,0.211637860082305,,,,,,,,,,,,,,,,,0.0647722222222222,,,0.0645444444444444,0.216617777777778,0.257327777777778,0.582247222222222,0.181301666666667,0.865472222222222,,,
2008-01-01 13:00:00,,,0.0656451612903226,,,,0.0425222222222222,0.0705077777777778,,,,0.182948333333333,,0.179286842105263,,,0.115102631578947,0.37807947368421,,,,,,,,,,0.0474444444444444,,,,,,0.703724279835391,,,,,,,,,,,0.325333333333333,,,,,,,,,0.638444444444444,,,,,,,,,,,,,,,,,,,,,,0.0967138888888889,,,0.103295555555556,,0.103777777777778,,,0.207666666666667,,,,,,,0.789422222222222,,,,0.239012345679012,0.187456790123457,,,,,,,,,,,,,,,,,0.0701116666666667,,,0.0552944444444444,0.248891111111111,0.270371111111111,0.65514,0.169436111111111,0.86625,,,
2008-01-01 14:00:00,,,0.0867311827956989,,,,0.0415333333333333,0.0600255555555556,,,,0.183987222222222,,0.164557894736842,,,0.115404210526316,0.353551052631579,,,,,,,,,,0.0388888888888889,,,,,,0.721707818930041,,,,,,,,,,,0.242111111111111,,,,,,,,,0.643222222222222,,,,,,,,,,,,,,,,,,,,,,0.0832088888888889,,,0.101288888888889,,0.127333333333333,,,0.194333333333333,,,,,,,0.791644444444444,,,,0.261925925925926,0.159316872427984,,,,,,,,,,,,,,,,,0.085845,,,0.0402888888888889,0.312915555555556,0.307498888888889,0.712618888888889,0.1348,0.8712,,,
2008-01-01 15:00:00,,,0.1085,,,,0.0558722222222222,0.0685172222222222,,,,0.201128888888889,,0.160067368421053,,,0.130784736842105,0.388534210526316,,,,,,,,,,0.0332222222222222,,,,,,0.730415637860082,,,,,,,,,,,0.246,,,,,,,,,0.580222222222222,,,,,,,,,,,,,,,,,,,,,,0.0866844444444445,,,0.13756,,0.152444444444444,,,0.194666666666667,,,,,,,0.795911111111111,,,,0.332740740740741,0.161349794238683,,,,,,,,,,,,,,,,,0.115148333333333,,,0.0392611111111111,0.394904444444444,0.353075555555556,0.721767777777778,0.102726111111111,0.875953333333333,,,
2008-01-01 16:00:00,,,0.1243,,,,0.0745622222222222,0.0852238888888889,,,,0.239256111111111,,0.160875789473684,,,0.147673157894737,0.469558421052632,,,,,,,,,,0.028,,,,,,0.742909465020576,,,,,,,,,,,0.349333333333333,,,,,,,,,0.607777777777778,,,,,,,,,,,,,,,,,,,,,,0.1058,,,0.202635,,0.171777777777778,,,0.187111111111111,,,,,,,0.798133333333333,,,,0.401679012345679,0.18520987654321,,,,,,,,,,,,,,,,,0.147641111111111,,,0.0560177777777778,0.489531111111111,0.405515555555556,0.700685555555556,0.0907927777777778,0.87379,,,
2008-01-01 17:00:00,,,0.164580107526882,,,,0.0911755555555556,0.111875,,,,0.26009,,0.142181052631579,,,0.156016842105263,0.481521052631579,,,,,,,,,,0.046,,,,,,0.701168724279835,,,,,,,,,,,0.435444444444444,,,,,,,,,0.710777777777778,,,,,,,,,,,,,,,,,,,,,,0.149142222222222,,,0.264211111111111,,0.224777777777778,,,0.179777777777778,,,,,,,0.798933333333333,,,,0.403555555555556,0.211637860082305,,,,,,,,,,,,,,,,,0.190163333333333,,,0.0894166666666667,0.56776,0.486373333333333,0.73569,0.101532777777778,0.87438,,,
2008-01-01 18:00:00,,,0.206504301075269,,,,0.106404444444444,0.138938888888889,,,,0.254096666666667,,0.130155789473684,,,0.147271052631579,0.436485263157895,,,,,,,,,,0.116222222222222,,,,,,0.670975308641975,,,,,,,,,,,0.538222222222222,,,,,,,,,0.802666666666667,,,,,,,,,,,,,,,,,,,,,,0.193608888888889,,,0.289437777777778,,0.284555555555556,,,0.176,,,,,,,0.799644444444444,,,,0.414716049382716,0.229827160493827,,,,,,,,,,,,,,,,,0.230707777777778,,,0.117044444444444,0.64296,0.579906666666667,0.788693888888889,0.122714444444444,0.876051666666667,,,
2008-01-01 19:00:00,,,0.252952688172043,,,,0.133005555555556,0.17889,,,,0.23436,,0.122071578947368,,,0.158450526315789,0.3936,,,,,,,,,,0.262,,,,,,0.622230452674897,,,,,,,,,,,0.668888888888889,,,,,,,,,0.845666666666667,,,,,,,,,,,,,,,,,,,,,,0.246253333333333,,,0.310555555555556,,0.353444444444444,,,0.187333333333333,,,,,,,0.799911111111111,,,,0.480296296296296,0.228329218106996,,,,,,,,,,,,,,,,,0.264626666666667,,,0.151697777777778,0.714086666666667,0.667102222222222,0.8248,0.1508,0.877133333333333,,,
2008-01-01 20:00:00,,,0.287862365591398,,,,0.14952,0.208137222222222,,,,0.212143333333333,,0.132682105263158,,,0.16896,0.351764210526316,,,,,,,,,,0.410333333333333,,,,,,0.549818930041152,,,,,,,,,,,0.694222222222222,,,,,,,,,0.881444444444444,,,,,,,,,,,,,,,,,,,,,,0.285302222222222,,,0.322308888888889,,0.407555555555556,,,0.211888888888889,,,,,,,0.799911111111111,,,,0.508650205761317,0.22116049382716,,,,,,,,,,,,,,,,,0.279758333333333,,,0.185737777777778,0.757848888888889,0.743564444444445,0.8169,0.1992,0.877625,,,
2008-01-01 21:00:00,,,0.327091935483871,,,,0.162276666666667,0.225838333333333,,,,0.194376111111111,,0.161583157894737,,,0.185835789473684,0.362576842105263,,,,,,,,,,0.604222222222222,,,,,,0.510798353909465,,,,,,,,,,,0.723666666666667,,,,,,,,,0.917555555555555,,,,,,,,,,,,,,,,,,,,,,0.315764444444444,,,0.339317777777778,,0.467333333333333,,,0.259333333333333,,,,,,,0.799466666666667,,,,0.518683127572017,0.218057613168724,,,,,,,,,,,,,,,,,0.30385,,,0.194631111111111,0.765473333333333,0.812155555555556,0.798041666666667,0.2469,0.877625,,,
2008-01-01 22:00:00,,,0.363875806451613,,,,0.1958,0.3052,,,,0.222841666666667,,0.184522105263158,,,0.202307368421053,0.345195789473684,,,,,,,,,,0.808777777777778,,,,,,0.557514403292181,,,,,,,,,,,0.748666666666667,,,,,,,,,0.965333333333333,,,,,,,,,,,,,,,,,,,,,,0.408336111111111,,,0.347153333333333,,0.521333333333333,,,0.368444444444444,,,,,,,0.772977777777778,,,,0.564399176954733,0.179111111111111,,,,,,,,,,,,,,,,,0.276808333333333,,,0.222205555555556,0.687871111111111,0.81604,0.77686,0.3465,0.868388888888889,,,
2008-01-01 23:00:00,,,0.398220967741935,,,,0.188877777777778,0.2958,,,,0.215257777777778,,0.170475789473684,,,0.198366315789474,0.461305263157895,,,,,,,,,,0.895222222222222,,,,,,0.476938271604938,,,,,,,,,,,0.673555555555555,,,,,,,,,0.962555555555555,,,,,,,,,,,,,,,,,,,,,,0.3996,,,0.317166666666667,,0.558888888888889,,,0.466666666666667,,,,,,,0.594844444444444,,,,0.540358024691358,0.170872427983539,,,,,,,,,,,,,,,,,0.274153333333333,,,0.174084444444444,0.665937777777778,0.817164444444444,0.745733888888889,0.338671111111111,0.868583333333333,,,
2008-01-02 00:00:00,,,0.402166666666667,,,,0.178494444444444,0.2761,,,,0.19635,,0.179974736842105,,,0.196446315789474,0.503242105263158,,,,,,,,,,0.955444444444444,,,,,,0.439004115226337,,,,,,,,,,,0.639777777777778,,,,,,,,,0.964777777777778,,,,,,,,,,,,,,,,,,,,,,0.390247222222222,,,0.287948888888889,,0.539888888888889,,,0.548666666666667,,,,,,,0.577688888888889,,,,0.524930041152263,0.174189300411523,,,,,,,,,,,,,,,,,0.292551111111111,,,0.153231111111111,0.687244444444444,0.83168,0.713315,0.315744444444444,0.868777777777778,,,
2008-01-02 01:00:00,,,0.408397849462366,,,,0.160793333333333,0.2575,,,,0.207985555555556,,0.207663157894737,,,0.212210526315789,0.580547368421053,,,,,,,,,,0.967888888888889,,,,,,0.394913580246914,,,,,,,,,,,0.640666666666667,,,,,,,,,0.970333333333333,,,,,,,,,,,,,,,,,,,,,,0.36966,,,0.286315,,0.539111111111111,,,0.625333333333333,,,,,,,0.4896,,,,0.521617283950617,0.184567901234568,,,,,,,,,,,,,,,,,0.334888888888889,,,0.16836,0.698942222222222,0.825955555555556,0.6636,0.32218,0.868972222222222,,,
2008-01-02 02:00:00,,,0.45942688172043,,,,0.169594444444444,0.253881666666667,,,,0.230743333333333,,0.176538947368421,,,0.234341052631579,0.582164210526316,,,,,,,,,,0.979777777777778,,,,,,0.380427983539095,,,,,,,,,,,0.711444444444444,,,,,,,,,0.971666666666667,,,,,,,,,,,,,,,,,,,,,,0.36582,,,0.332832777777778,,0.611666666666667,,,0.662333333333333,,,,,,,0.481688888888889,,,,0.503539094650206,0.198156378600823,,,,,,,,,,,,,,,,,0.404346666666667,,,0.195175,0.724844444444444,0.827897777777778,0.661655555555556,0.337766111111111,0.869069444444444,,,
2008-01-02 03:00:00,,,0.47852688172043,,,,0.203117777777778,0.263627222222222,,,,0.26038,,0.158450526315789,,,0.2712,0.539014736842105,,,,,,,,,,0.984,,,,,,0.3780329218107,,,,,,,,,,,0.759444444444444,,,,,,,,,0.971777777777778,,,,,,,,,,,,,,,,,,,,,,0.395381666666667,,,0.362531111111111,,0.649111111111111,,,0.689333333333333,,,,,,,0.596533333333333,,,,0.456213991769547,0.214740740740741,,,,,,,,,,,,,,,,,0.407886666666667,,,0.201706666666667,0.726724444444444,0.814813333333333,0.6513,0.327207777777778,0.869652777777778,,,
2008-01-02 04:00:00,,,0.489719892473118,,,,0.239706666666667,0.2905,,,,0.25756,,0.138846315789474,,,0.3121,0.546593684210526,,,,,,,,,,0.991222222222222,,,,,,0.447411522633745,,,,,,,,,,,0.825888888888889,,,,,,,,,0.954,,,,,,,,,,,,,,,,,,,,,,0.40382,,,0.365126111111111,,0.652111111111111,,,0.736,,,,,,,0.560711111111111,,,,0.460851851851852,0.219769547325103,,,,,,,,,,,,,,,,,0.416835,,,0.206873333333333,0.748545,0.81604,0.666,0.298176666666667,0.865553333333333,,,
2008-01-02 05:00:00,,,0.504877419354839,,,,0.267,0.3212,,,,0.239386666666667,,0.139654736842105,,,0.3637,0.603284210526316,,,,,,,,,,0.993444444444444,,,,,,0.497954732510288,,,,,,,,,,,0.851888888888889,,,,,,,,,0.929666666666667,,,,,,,,,,,,,,,,,,,,,,0.349835,,,0.380119444444444,,0.648555555555556,,,0.820777777777778,,,,,,,0.610311111111111,,,,0.472115226337449,0.214847736625514,,,,,,,,,,,,,,,,,0.463641666666667,,,0.247255555555556,0.79002,0.837125,0.6887,0.299086666666667,0.866616666666667,,,
2008-01-02 06:00:00,,,0.511900537634409,,,,0.311203333333333,0.36935,,,,0.255888888888889,,0.156732631578947,,,0.392224736842105,0.661591578947368,,,,,,,,,,0.994444444444444,,,,,,0.555786008230453,,,,,,,,,,,0.754888888888889,,,,,,,,,0.934111111111111,,,,,,,,,,,,,,,,,,,,,,0.296765,,,0.388385,,0.660333333333333,,,0.856666666666667,,,,,,,0.655022222222222,,,,0.549917695473251,0.214205761316872,,,,,,,,,,,,,,,,,0.54379,,,0.340236111111111,0.821625,0.845655555555555,0.723,0.38675,0.867293333333333,,,
2008-01-02 07:00:00,,,0.561445161290323,,,,0.360845555555556,0.460822222222222,,,,0.283616666666667,,0.162391578947368,,,0.408751578947368,0.704943157894737,,,,,,,,,,0.992666666666667,,,,,,0.646271604938272,,,,,,,,,,,0.621111111111111,,,,,,,,,0.958111111111111,,,,,,,,,,,,,,,,,,,,,,0.299103333333333,,,0.391395555555556,,0.724666666666667,,,0.824555555555555,,,,,,,0.696088888888889,,,,0.596864197530864,0.216345679012346,,,,,,,,,,,,,,,,,0.624013888888889,,,0.481940555555556,0.827085,0.842515555555556,0.7667,0.547516666666667,0.868163333333333,,,
2008-01-02 08:00:00,,,0.635148387096774,,,,0.421761111111111,0.54379,,,,0.337015555555556,,0.173406315789474,,,0.393513684210526,0.758794736842105,,,,,,,,,,0.981666666666667,,,,,,0.714230452674897,,,,,,,,,,,0.501,,,,,,,,,0.969222222222222,,,,,,,,,,,,,,,,,,,,,,0.374031666666667,,,0.414295,,0.818333333333333,,,0.766555555555555,,,,,,,0.712,,,,0.620810699588477,0.247909465020576,,,,,,,,,,,,,,,,,0.664686666666667,,,0.621567222222222,0.821246666666667,0.842311111111111,0.7942,0.683005555555556,0.868743333333333,,,
2008-01-02 09:00:00,,,0.692748387096774,,,,0.494715,0.60164,,,,0.38564,,0.168353684210526,,,0.424385263157895,0.789776315789474,,,,,,,,,,0.972333333333333,,,,,,0.739028806584362,,,,,,,,,,,0.420888888888889,,,,,,,,,0.978888888888889,,,,,,,,,,,,,,,,,,,,,,0.479663333333333,,,0.441466666666667,,0.882777777777778,,,0.748444444444444,,,,,,,0.677955555555556,,,,0.630465020576132,0.231646090534979,,,,,,,,,,,,,,,,,0.703768333333333,,,0.706028888888889,0.832735555555555,0.850488888888889,0.819728888888889,0.784824444444444,0.869226666666667,,,
2008-01-02 10:00:00,,,0.693470967741935,,,,0.524708333333333,0.643272222222222,,,,0.412241666666667,,0.144909473684211,,,0.40608,0.814187368421053,,,,,,,,,,0.981555555555556,,,,,,0.763259259259259,,,,,,,,,,,0.471333333333333,,,,,,,,,0.984666666666667,,,,,,,,,,,,,,,,,,,,,,0.589971666666667,,,0.468349444444444,,0.883,,,0.668333333333333,,,,,,,0.626044444444445,,,,0.66340329218107,0.254971193415638,,,,,,,,,,,,,,,,,0.696608333333333,,,0.805658333333333,0.84756,0.86204,0.834108333333333,0.822741111111111,0.869613333333333,,,
