# General
## Title
### Hydropower Inflow (Reservoir); data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2025-02-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MWh
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2049-12-27-0000
## End date
### 2050-12-19-0000
## Temporal resolution
### Invalid temporal resolution
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Bidding Zones Onshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_EC-Earth3_ssp585_r1i1p1f1_Projection (available at: https://esg-dn1.nsc.liu.se/esg-search/)
#
Date,AL00,AT00,BA00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,ME00,MK00,NOM1,NON1,NOS1,NOS2,NOS3,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SK00,TR00
2050-03-07,173302.4119182381,16855.956179969187,131006.88930357086,88103.79786812348,218840.5128998109,17860.878258885048,6987.640882453928,312176.6811380167,178447.3335458268,182258.32605548875,106839.61179593856,58643.58393799269,32717.68964295912,17066.014153154967,54551.93719833273,183055.69974044588,8900.150221257112,8135.928274813301,1157.102095442928,23787.932445568425,37951.664956713896,131876.21401455742,143179.0072935572,185413.97196242737,806344.6800436917,122860.40247927964,1190.775122955701,166010.95925611156,73646.92766415479,32375.039471587545,79950.0521658694,980701.1868215064,272310.3369909264,34803.012576193425,1486.937371810283,1832252.0734412223
2050-03-14,173461.951307784,24123.747657727014,135096.02422699868,89977.4844265239,294620.81166228984,20919.035632948056,7842.678266967736,281605.11602429685,159464.48955040483,212750.0644496392,101260.58110599522,68508.04990141312,31885.404568066813,16520.093636430087,53360.42570198561,188194.0636826681,8753.628675570608,6589.21707978437,1079.1238186945616,24764.597760727247,38055.42517977954,105951.3144321461,143512.9848440787,116921.6585573956,414674.9005076919,139216.34616125323,1155.7983959860935,141140.4858704177,77565.0119218099,31996.12932496259,69934.90098873622,346731.4326336327,261976.0482500308,36765.51825579437,1503.51441863406,1901472.2921011911
2050-03-21,166919.7686687627,17844.444403946272,129250.46528350536,84410.68061362473,213994.5138660895,20571.48757112457,8030.340450011362,254136.7993190315,165095.41038674174,173608.5284110269,87210.79142990179,53078.15440611984,30984.81360687576,15722.304359487538,53577.755886450446,181987.07657217493,8673.816412920713,5749.367767725617,1127.1125988241138,20230.394939620383,33538.75927423989,189751.9322124922,143549.5888174486,185187.86071651912,596081.0882714445,286886.4922697022,1054.5119828813931,107359.27621971018,74794.16702767723,31625.150660896645,75780.89390897249,750720.0959703088,265299.65631637216,33266.641010828775,1429.686614167409,1903491.2524443471
2050-03-28,171300.29738685524,21177.223131302344,138551.3864337056,83283.7829586927,241161.527325394,17459.477790859055,7535.062440027917,260054.1918888208,291017.083718885,190248.8935638409,97684.35751998948,75594.44461591022,31746.88507039851,15559.126401212092,53513.60860700341,184527.80060864004,9007.753785263809,4905.50353533394,1110.7498887494169,32797.56387047338,44823.374436717946,383258.0313360776,215094.92866468223,345342.5667234319,1340379.8558974972,550036.2746557993,1088.115668058676,81762.44477215744,77870.05278958796,31337.622998161645,168255.3918395988,1365310.1780794524,369004.7441705957,31008.253146655905,1455.4043444598306,1901909.268925184
2050-04-04,161349.51715672767,28238.38629054103,127211.58640356788,81824.83899525792,431544.0409001446,16516.396488880928,7378.8879831976865,270479.4203640413,574957.3078085424,185343.9042394689,92202.6223921051,66176.28658454776,28725.66794097688,15028.681466269978,51247.42337907479,204464.94961880663,8642.404155452732,4121.027180921417,1082.3656787873483,32113.33219498552,43746.83384845575,602457.4795805134,345979.7692034926,436706.0701998925,1921920.7605394595,875696.5622749707,978.6524916959584,63496.47476609993,79982.00266072762,30574.68329223424,725664.7742161851,2045079.96623236,422077.463812362,26672.50073658829,1462.705757875212,1902736.0634615205
2050-04-11,151371.8369232891,29457.787981670048,133742.0596368789,86563.86234224375,297679.99257644784,17132.609401320828,7049.636135095724,297610.8256761318,795830.5021186636,182693.6716286623,86648.21915891951,71506.93871002118,26539.143378244706,14748.01640968312,49105.65018559624,201313.265193554,8764.547807152421,3412.900624629411,797.1179311939778,32395.218178287985,49453.16242577556,655708.6478828395,402180.2326342227,469582.6375412489,1803845.067176547,922491.8559579692,965.4804144952058,62696.40097056951,79455.91767789845,30536.868313099138,470404.0081612275,2249890.8147187843,441903.0835786907,28245.388627189765,1485.8144122091585,1906157.4499466144
2050-04-18,136866.02758255258,49980.2292030392,111317.96703020604,81428.22912612827,601018.9442497544,14928.687715243932,7030.151181020258,291645.91173919366,785057.1205901413,243076.3340909693,74902.58755697994,42755.41713879854,25180.33945480364,15529.277124920103,44015.39976859388,249025.85017712816,8174.965654329097,2920.661461108941,528.7880242968022,24144.158106476672,45542.18958104817,698057.8402444182,552433.8513404882,480021.7177016757,1839632.5088698743,925902.9480271606,1023.594311492644,59250.6551447522,91693.59150790384,30050.801061627008,905828.681675882,2454304.413175612,415911.5567833609,25645.38645600744,1327.4532729906196,1907753.7303434743
2050-04-25,170837.7377815723,79898.88554154879,127637.97181834624,80097.31955970248,657502.7140928461,14446.846900766071,8093.508558648413,278323.4576863685,654586.4745322962,258165.7669339681,74432.869030802,58486.41596736141,24237.922580402905,15911.208062172202,41772.45826433341,281153.7154053663,7805.05989909791,2753.381148662336,467.6577092899938,34217.10057553639,50009.80030525262,759703.4154979067,1046017.8048753854,550723.8032640119,2044959.9673903943,1239098.0964744058,870.157380244099,56126.076977313205,98687.51072277065,29840.262290546896,1211329.831718332,2122556.16648686,367381.3594533716,21515.22320673108,1143.761795011705,1907137.2890271663
2050-05-02,164594.2605749825,67183.0592501565,118922.96564875066,82119.5272708838,599027.5630275205,14255.154631341034,6387.651051147845,278756.24752224534,449945.3052934916,262640.92149910354,79228.11449939566,41771.9930407583,23238.14951279162,15864.151791494169,37968.54586548386,311498.1674452432,7526.480400586753,2526.1327302700297,401.8531206302519,34570.623683067744,49554.70560574806,794233.2718466398,1032851.7550255344,548140.1714173811,1843997.1805584568,1409676.0303227028,812.1194682803865,54467.78922646754,96767.023820497,28227.95750130645,1282278.1547042374,1724978.273721605,344394.2870929016,19528.879843182272,1326.4840099406272,1901668.528897637
2050-05-09,146232.55448556677,85751.60489814017,107301.8260694548,70198.87817539132,583561.6501093953,17649.75681093595,6221.907408632988,265642.16729915666,329823.84587113635,270817.7556650873,70273.76344165402,48521.58973212612,23202.895259870194,14785.777430618147,37240.44042032344,341400.064999621,7454.138553285302,2343.819315179951,369.0323156460084,32087.831806446346,47024.65765774164,767803.4411688437,1041317.9036227432,547522.8705242322,1723559.2934267942,1398342.1425524785,742.0155461843942,79328.24761370402,88225.54762190413,24300.70915258152,1231611.7578113326,1578769.261129666,300949.4918604361,19163.136300532176,1441.1502323576483,1899353.5104688888
2050-05-16,123906.2619691009,107305.15518973704,78150.42141723966,58884.58183630781,836352.9974469942,19530.454477241,6751.396383859747,257467.9973937556,278174.10672432574,403880.10897574417,66281.09418982393,40829.18019832632,23151.37455246127,16002.641438822182,30707.214243763985,355499.771338853,7112.798789187528,2373.359725363907,531.9233890933318,19990.667167665542,41943.72936664509,761764.2510492245,946748.112944358,534785.2219359877,1823613.435118717,1450949.6549917504,802.457978668731,72790.18309990583,79101.17205777118,20877.33472642893,1203647.8551159075,1159808.551840538,260188.7573640977,20256.107671923404,1294.7040195553654,1898511.6176561604
2050-05-23,113248.66811852744,107139.81930714822,64986.17136464446,51369.45740314433,835954.78934397,28506.498516036907,9133.884746506115,276351.2688136905,257234.418688756,444081.0671017369,61152.60976065717,35360.011345880055,22921.34700512292,15906.031478747109,27004.67767272863,364927.3192653434,6918.462055608845,2344.423946382233,499.88809414235135,15588.877870437103,33078.79704988212,744600.5299358392,881008.8891490664,434368.09074732696,943053.3799163712,1197624.3523306383,1769.1594759436352,136044.5278592437,75999.21364898843,18674.631775412145,1084132.0739256924,941062.8465405751,242910.10267454365,20150.175981132405,1391.4988314877353,1897475.0757116224
2050-05-30,108854.22179636618,107293.82522964434,60931.78077768948,76414.95142818651,799160.1705439637,28983.45477960796,9000.892650098729,255408.2175915757,236028.1897360514,441494.7255297793,59973.46210976858,29791.90623009139,21892.929996809307,14771.868080488905,25828.42590828423,366252.469704626,6798.361873590711,2148.1825427432755,519.9629502098898,12365.95604952379,27080.949704918643,706846.8920016795,837005.7185743845,259561.9428203049,457292.4628303808,873096.1619392884,1509.5769740877945,126693.30134353827,80737.6992331952,16620.29352332038,1016731.271883084,833633.9095405317,223136.9793792736,19073.686566982546,1246.3549338818914,1886832.329827219
2050-06-06,89673.1699766064,104148.18581614514,58217.30622589935,69730.50144137381,776244.997457117,26307.996926625725,9981.52352965376,243095.2245296468,207643.8020844452,414921.6809330126,61323.75069347522,26864.624749861505,21596.89897893554,14028.03852535862,24460.52655719069,364449.53235597495,6502.902026879624,2284.949901676983,507.9030899926081,9581.84016688718,16491.323963486153,630375.0900599747,738588.2737373208,277032.3158497331,653431.4002900188,894141.2262603642,1055.7534920623,115742.98440636774,73512.24782461155,16692.407322423747,1026560.5422957278,701462.4939996091,229982.9141936857,17135.051351809423,1071.3428719976987,1881906.242071221
2050-06-13,67703.63132829174,100372.21694280466,57664.04540988558,47925.43706504113,737800.8180878169,23064.23134160872,10247.13067320382,256665.11887595936,132816.8976810892,359342.8540950376,57491.66599662707,24403.83804771616,21514.25397431513,12492.928896098218,23719.218026081413,374071.9095201822,6223.957267504695,2257.5464905995645,553.3842270403445,6365.378829018443,12873.930789094726,492756.2663282155,663184.093692416,257937.46981612188,420678.0340449513,666280.6982912874,1056.042502285852,87411.7083935942,71708.61617803409,17964.69124153993,812234.3810987405,573653.3529452696,210924.4859187589,16153.939354811004,1237.4330563784076,1878530.178488956
2050-06-20,48658.47622217689,96223.36081539356,57588.500497312365,30515.401088775085,683359.5020475592,20611.21638611867,11232.348189276956,268858.17881734605,95266.22900745056,286686.47167929297,56410.24505202601,25388.68750905689,21092.577808989405,11885.698170102978,22682.802666535044,373813.5802274078,5942.408048162348,2310.3971903760967,593.5536340948879,5379.830463465668,10691.328994933989,370791.6275038016,618530.6716243393,178214.98511472493,281045.2276422671,469946.425521322,1018.626339437574,87384.05235109279,69155.60904245303,17236.5022109054,497242.78573481325,485917.7569793837,180593.4318657469,13949.41085458526,1199.3416674704124,1876566.5634295829
2050-06-27,44322.20208933632,88756.2503365849,59329.19845242079,28077.531075836083,672615.8509953109,19759.50751551465,11338.767120537164,277683.51025827666,88199.77291984044,286117.88495165145,55172.7749421088,23856.01465771663,20292.820284022844,11272.613962705114,19884.10722599024,373183.0890805108,5647.856012070026,2304.050029145448,439.7498914519143,5312.0716993115,9768.0994167416,192711.3246033577,502587.6563128069,138108.27732712548,191368.2754868204,349482.68620422843,964.7914705759872,80949.03438690276,74576.18666553136,17312.25718363682,380308.59531707154,478165.103961094,163479.56797013312,12985.040256718105,1072.605130080511,1861315.495183047
2050-07-04,44749.1909791687,83106.44913373905,68447.42131151317,35168.345338635576,579970.8262364456,20249.51024939373,11096.077782204902,270082.5946166656,84205.516167356,273541.7199422557,53162.572368572495,21178.69585930928,19549.161355649525,10738.394884173063,18230.04791140524,359106.58920154907,5476.728575251876,2260.435560933846,372.87727324482574,3505.958261138944,10546.04925263436,166930.90106543273,515834.4009665752,129521.61675406544,177054.43901480368,285904.3593208447,858.432655385889,67221.09228658087,76605.87343993549,17927.417636295537,375813.29964081664,479146.2005430833,163450.5533007006,13425.069070074633,1178.376193817649,1815515.7300854567
2050-07-11,53941.20057234965,78327.59246519655,72142.70793815213,51728.22751865421,560365.7086156952,19861.34720564451,10636.63013040581,267429.8162096113,94854.35380662042,271719.0992651193,52771.95502801752,44138.48686718478,18993.768798896104,9964.56369841859,19238.958819616462,363159.98288820713,5363.048726971911,2148.60776719805,308.91303480735223,11561.268049039543,10259.747549899654,214978.8236545112,489461.51220384135,150986.41532238218,164731.58700834104,288121.530175614,824.7258651697721,61916.385482818216,92375.66102938706,17707.615549377933,448782.5145579287,658988.8577690521,165112.0754134577,13503.486537187917,1495.22359564226,1748587.4232130505
2050-07-18,47160.73930889408,70723.12179076791,70508.0775901345,36949.91800452524,545555.3961813953,15976.088377741631,11443.491310954872,280031.63977620983,143469.16287970284,264127.9280204666,52126.47844364693,43501.02299469418,17840.785489774902,9578.6096887102,18843.103916197942,360131.9123076753,5239.668439927405,2123.823602616994,260.97954066020844,7893.011549153808,8892.525162565711,248285.0412465168,546550.6161215458,142303.56221598515,217664.0632935964,300931.60406607506,795.0345677700741,54060.67640941968,106382.97904691228,17874.17070071436,538292.7897028478,668522.3046466311,166269.35527076796,14516.844016661673,1242.719070699202,1591021.5387114305
2050-07-25,43884.06303542646,66860.68507836423,68874.84148779606,27586.562346827217,571083.137233109,14340.688935027649,11498.246321629436,261309.2807396852,154091.8022167257,253259.63403513705,50128.35889474838,41907.55690394094,17402.879684986376,9355.976779787126,17389.849362895096,356666.9912359919,5224.21660807685,2073.896484197508,259.0659613486227,6602.245072434181,7541.943653953022,212008.8154973293,488912.9898478778,196223.7107154347,475425.69297767343,373046.7161543575,771.476230508449,47861.9081772308,110358.554183681,18195.270731750003,479527.59289816354,633248.8075720394,167631.25845033053,18268.37759760978,1118.9079330115187,1402925.6055387594
2050-08-01,44724.335611391296,60578.90181402511,63617.39228236069,23205.172605275933,548184.7338814376,13003.577796068028,12090.048478399369,251244.41597778755,158082.33652294186,225213.5292066137,49846.07902818867,35811.573031108295,17112.855610062736,9466.875546374726,16416.721856643086,351159.77472745464,5145.896596889742,2018.1909794911817,223.21197404489567,4937.4370874358765,6660.422478355609,238674.757809268,511530.6631503001,158984.3699652511,565188.4100039128,462681.3378172044,663.8357249243362,55493.64083925259,102475.9813050987,19274.458765236628,587287.5711396053,663110.9424351279,167806.00280346934,18064.08828424397,948.5248892721464,1215842.2869169365
2050-08-08,45485.45764277875,69520.79687695815,69345.91637836046,17493.52420503998,536025.2027123375,13533.23493711224,11019.056460367296,239522.24692283777,179148.71319600768,229284.05328359795,47155.485527093966,57983.05197713654,17124.59737831999,9668.29265366491,18399.0583227267,355098.93897272454,5180.176758573263,1794.3579472675412,204.33871479030503,4622.906486244787,6543.900737897173,253769.3952373497,508217.19821052015,202376.3891536845,600372.7307757192,479868.4036216017,632.2261828979952,50675.59351037789,97025.58685470647,18542.047975760863,601862.2306855463,726188.8576967609,174886.108223004,17652.349636323554,947.5485240121932,1027581.6133948436
2050-08-15,45354.31537269578,67219.1155554766,72663.9367465476,22245.281625544787,517610.4865062437,13007.290646467372,10913.178718164689,245783.5457938738,187273.76214910124,216415.76272356889,47742.9678321968,92602.31498939624,17127.562982361844,9549.505138221342,17133.48131685019,362547.301246745,5177.975537916017,1890.098125711084,202.2814040764084,5147.808913958886,6510.194424796017,309069.0347236138,530020.9643298249,162016.9802140603,590224.6416736442,535475.6669304534,603.934809275382,52903.82774179175,112088.24310653302,17930.79885738482,593151.0251724122,804366.5710432384,187183.1296646744,18774.073199954928,965.981758946081,935069.390004499
2050-08-22,42649.44180780968,57775.89052415257,65390.36266034703,23793.345424939493,473903.31618905376,12075.99141735355,8941.216890920883,243255.5710228409,154686.44491230417,222035.7023850648,46418.73253733992,85196.32186335238,17068.038006280873,9026.034468415754,16699.4007392311,356460.7390975772,5112.145852328653,1957.186507380041,197.4981453625895,4258.091561897426,5734.911573680513,252141.0840963577,458994.9770411341,164979.4361416374,239907.78092947783,321335.0455941619,636.5198947444186,52813.687484595735,113146.51764290154,18017.01536915017,492835.1002469914,954989.168271294,199951.24950737928,19382.618970659507,972.9010062647352,790946.6759158573
2050-08-29,36941.29720664301,55826.9827814359,60568.66555746888,20426.659653541643,500099.0854653823,11625.153681115682,10610.16469184172,240537.53265760432,135208.95903795163,248513.5555979316,43922.99755363442,78025.3643435955,16809.6091756403,9465.880605311437,16600.026598100307,359538.3699001249,5040.062281756869,2038.6771460066443,194.92254603719272,3836.114325891996,5147.983253073846,233535.2808133466,484969.3688704282,135489.56010199938,172717.1787687866,392230.5573557988,579.4194359987662,77216.0717412169,95195.82245504372,19701.782918264696,421456.3058971661,603812.9103575558,180234.4864265734,16000.876856132349,927.645446150096,678821.4999173936
2050-09-05,31963.60690415935,54622.23585312788,59304.22081007696,20476.672837915,494958.2709275602,11361.825697319002,10645.815830770302,240282.2518630356,146860.8454956454,228836.19714528605,39862.949774151646,64438.81092655024,16642.199053890607,9323.311862085058,16039.426316367611,348337.24371416494,4941.473529974523,2064.9992628012296,194.73926789877063,3465.312673988347,5511.365482387066,189713.51299976176,518704.8547058359,133357.29980326863,432134.0035702856,513001.7810631996,606.2125373932864,83636.13059574478,90631.77814059984,19845.785692174926,468027.8806375676,502785.9826127898,176298.46885431246,15045.032276300792,964.2150052758946,686687.2844938383
2050-09-12,30424.891425967424,47922.28694417612,58120.23994285846,14881.39628173626,455098.6140181464,10923.29037079457,10494.07313935595,241695.3634420753,159969.10593958152,222137.8351715488,36549.80922606261,55201.29528783465,16526.836279560353,9249.224066304258,15809.664529416525,329537.7086752896,4861.537186413879,2011.5822516310493,183.4176908413088,2872.4802595591755,5203.857920753374,258355.8225029138,499884.7876527873,132357.45104490916,421646.1561805205,604416.8175693105,576.7112106882669,80760.02108841765,86339.66627720337,21542.60940397168,495920.9256838064,514493.59210416686,171533.3154703709,13712.25735394697,951.3205765155428,689808.1443526672
2050-09-19,25559.00040515528,49129.99536786316,54705.512887992765,11535.014230598215,490885.5889714512,10305.78621514514,12251.719058139755,237515.24060936613,175835.79977419545,227455.4356804232,34519.992205957096,37175.27270004265,16328.929572660882,9892.650292474513,15437.607666268466,311753.5418281443,4649.562519859556,2027.777828631556,196.5606118495177,2409.226341381782,4974.366443250511,194710.3370271765,430224.7018346875,177551.46613589555,656333.2068919507,586356.5736391584,536.2515986922879,74517.64026317676,83713.23323485936,20798.187523634253,550933.5552083385,518638.1239878234,169172.5573687891,12565.349549050512,879.5002783247501,696825.4157978228
2050-09-26,20347.644337576778,50941.97435929736,52190.0982668311,10085.492954437235,473327.0701734888,10639.91012030242,13597.3595047832,236324.4670210187,182483.90754575023,239453.60937188545,31475.249617293583,36415.01446508624,16264.875863284264,9916.435566624818,15371.29078831849,326684.9636381241,4583.639857296095,2024.4175525345136,309.76190835084054,2032.397952343494,4976.869942786921,178970.18221823548,508779.9090620142,198289.03166731467,1068826.6550382597,589948.0812410987,494.91317756809366,75860.3405537658,79891.30876537233,20358.721483428424,539413.9497394986,527319.9070509076,167683.38214719665,12643.806841282914,837.2419666153928,711077.3669644289
2050-10-03,18786.055703710663,50335.23618348684,51117.70624862471,8780.786592686409,489249.2616113711,10019.777580118332,13925.62696084393,238102.44002045228,197998.67340157443,233854.9423639169,30673.12000109744,35346.73979844911,16263.949914036732,9967.767503040131,15344.595780008234,313117.2060615535,4565.719145211719,2019.2370284124293,189.0747218679972,1904.342137074305,5190.424205372249,178979.34641196867,583176.3105272636,181156.07083678484,1018901.8402187856,693416.4238164099,493.2199365956402,75555.17413504743,68514.49801479238,20598.3950328393,529733.7532360391,542090.4967872598,166603.9294322093,12946.82558009974,819.2909526594777,747301.9745145375
2050-10-10,20175.11222843156,41254.87927243484,51102.57832050389,9705.097550641289,420561.4599860322,10617.31808218875,12108.786206829162,238834.5347536596,209268.3325727213,211335.00454990368,30562.943040467555,27763.87037671708,16132.82915985255,9704.494032414736,15370.195241286829,295268.6113486743,4438.451560984394,1748.142993656827,198.6827515703781,1276.939435296188,6090.831371784425,220285.3232960004,648402.901856154,150609.61030811534,667931.2499439592,592268.9043762011,511.53280270737065,76127.03097432313,66468.18801579757,17794.868676869988,496532.5169168368,515755.16884705535,171670.16123275683,13273.355234427088,839.3837055693768,732514.9730134087
